"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id","Input.text1","Input.text2","Input.model1","Input.model2","Input.verb_tense","Input.sentiment","Input.pronoun","Answer.Selection.label","Approve","Reject"
"3MG8450X2OA8BDPCRFQS0Q6KN87PUX","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:54 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:54 PDT 2021","","","3IAS3U3I0FG09RDUFS3MN72R3W32BY","A3TWYQENN82FJI","Submitted","Mon Jun 21 09:25:24 PDT 2021","Mon Jun 21 09:25:31 PDT 2021","Mon Jun 28 09:25:31 PDT 2021","","","","7","100% (2/2)","100% (2/2)","0% (0/0)","1700","They have great care of their customers.","My kids love the kids and they are always happy with their meals.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Positive","Plural","Sentence A"
"3MG8450X2OA8BDPCRFQS0Q6KN87PUX","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:54 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:54 PDT 2021","","","3KJYX6QCM9BFO198RU0EN0IF8Z2JV5","A2WPHVMLLEV5ZB","Submitted","Mon Jun 21 09:21:16 PDT 2021","Mon Jun 21 09:21:36 PDT 2021","Mon Jun 28 09:21:36 PDT 2021","","","","20","100% (4/4)","0% (0/0)","0% (0/0)","1700","They have great care of their customers.","My kids love the kids and they are always happy with their meals.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Positive","Plural","Sentence B"
"3MG8450X2OA8BDPCRFQS0Q6KN87PUX","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:54 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:54 PDT 2021","","","3LO69W1SU3D21U7D5KD53ESXP9NLGO","A1ZRK6K5JUPJAV","Submitted","Mon Jun 21 09:27:55 PDT 2021","Mon Jun 21 09:28:07 PDT 2021","Mon Jun 28 09:28:07 PDT 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","1700","They have great care of their customers.","My kids love the kids and they are always happy with their meals.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Positive","Plural","Sentence B"
"3MG8450X2OA8BDPCRFQS0Q6KN87PUX","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:54 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:54 PDT 2021","","","3NXNZ5RS1AXO7ZV3NK6LSSO9QCJ796","AKSJ3C5O3V9RB","Submitted","Mon Jun 21 09:19:56 PDT 2021","Mon Jun 21 09:27:42 PDT 2021","Mon Jun 28 09:27:42 PDT 2021","","","","466","100% (5/5)","100% (1/1)","0% (0/0)","1700","They have great care of their customers.","My kids love the kids and they are always happy with their meals.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Positive","Plural","Sentence B"
"3MG8450X2OA8BDPCRFQS0Q6KN87PUX","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:54 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:54 PDT 2021","","","3PEIJLRY6TTTYAE2Y8KB0B98Q6LWXI","A3QEE7NR5ZJ4RO","Submitted","Mon Jun 21 09:25:13 PDT 2021","Mon Jun 21 09:31:24 PDT 2021","Mon Jun 28 09:31:24 PDT 2021","","","","371","0% (0/0)","0% (0/0)","0% (0/0)","1700","They have great care of their customers.","My kids love the kids and they are always happy with their meals.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Positive","Plural","Sentence A"
"3DFYDSXB2W0CP2MEW2L83UK8E91UJ2","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:49 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:49 PDT 2021","","","308XBLVESI4HDBUFUIINOFAZFODRBW","A3I9FTHSULHPYS","Submitted","Mon Jun 21 09:15:16 PDT 2021","Mon Jun 21 09:15:22 PDT 2021","Mon Jun 28 09:15:22 PDT 2021","","","","6","100% (826/826)","100% (466/466)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"3DFYDSXB2W0CP2MEW2L83UK8E91UJ2","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:49 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:49 PDT 2021","","","31UV0MXWNQC2VWAN3LX1719GIW9I5J","A1KIL98F8LTUEF","Submitted","Mon Jun 21 09:16:49 PDT 2021","Mon Jun 21 09:17:01 PDT 2021","Mon Jun 28 09:17:01 PDT 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence A"
"3DFYDSXB2W0CP2MEW2L83UK8E91UJ2","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:49 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:49 PDT 2021","","","339ANSOTR525DFVQA8179QSYFM2KI4","A2CJFO19NY4T5R","Submitted","Mon Jun 21 09:11:50 PDT 2021","Mon Jun 21 09:12:01 PDT 2021","Mon Jun 28 09:12:01 PDT 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"3DFYDSXB2W0CP2MEW2L83UK8E91UJ2","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:49 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:49 PDT 2021","","","39U1BHVTDLRPQV3UJE8C6BD5FHYT3L","A1I0LYDWQ5B7Z5","Submitted","Mon Jun 21 09:16:58 PDT 2021","Mon Jun 21 09:17:22 PDT 2021","Mon Jun 28 09:17:22 PDT 2021","","","","24","100% (178/178)","100% (58/58)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"3DFYDSXB2W0CP2MEW2L83UK8E91UJ2","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:49 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:49 PDT 2021","","","3GFK2QRXX9HKWRUSS21G8SIOX775WD","ADVCIFLB5A9B","Submitted","Mon Jun 21 09:16:36 PDT 2021","Mon Jun 21 09:16:46 PDT 2021","Mon Jun 28 09:16:46 PDT 2021","","","","10","100% (649/649)","100% (249/249)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"3DFYDSXB2W0CP2MEW2L83UK8E91UJ2","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:49 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:49 PDT 2021","","","3JJVG1YBEBXS8OWHXB5KLE53N6PB53","A1TGZ063G5UKEC","Submitted","Mon Jun 21 09:16:47 PDT 2021","Mon Jun 21 09:16:55 PDT 2021","Mon Jun 28 09:16:55 PDT 2021","","","","8","100% (2/2)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"3DFYDSXB2W0CP2MEW2L83UK8E91UJ2","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:49 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:49 PDT 2021","","","3L2IS5HSFAIBUCBT12I1KLXD3CVUNS","A3PXU2ZLEL8WRW","Submitted","Mon Jun 21 09:16:06 PDT 2021","Mon Jun 21 09:16:26 PDT 2021","Mon Jun 28 09:16:26 PDT 2021","","","","20","100% (46/46)","100% (37/37)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence A"
"3DFYDSXB2W0CP2MEW2L83UK8E91UJ2","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:49 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:49 PDT 2021","","","3MTMREQS4VIH2X69NYSXG3YAPL8WAA","A13XNZBCRSEGGY","Submitted","Mon Jun 21 09:17:19 PDT 2021","Mon Jun 21 09:17:24 PDT 2021","Mon Jun 28 09:17:24 PDT 2021","","","","5","100% (59/59)","100% (59/59)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"3DFYDSXB2W0CP2MEW2L83UK8E91UJ2","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:49 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:49 PDT 2021","","","3QEMNNSB2XZ0AP8KZ0BNEO7ZHXZD7U","A1CY01G7686ORZ","Submitted","Mon Jun 21 09:22:19 PDT 2021","Mon Jun 21 09:22:27 PDT 2021","Mon Jun 28 09:22:27 PDT 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"3DFYDSXB2W0CP2MEW2L83UK8E91UJ2","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Mon Jun 21 09:10:49 PDT 2021","10","BatchId:4483006;OriginalHitTemplateId:928390905;","600","604800","Mon Jun 28 09:10:49 PDT 2021","","","3VNL7UK1XFJK67JN399E7K22I76TFX","A3L5PJVWSIAAPB","Submitted","Mon Jun 21 09:23:00 PDT 2021","Mon Jun 21 09:23:06 PDT 2021","Mon Jun 28 09:23:06 PDT 2021","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
