"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id","Input.text1","Input.text2","Input.model1","Input.model2","Input.verb_tense","Input.sentiment","Input.pronoun","Answer.Selection.label","Approve","Reject"
"371DNNCG442858B65TY798PSETV8TH","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","35USIKEBNRGQS1LS5KKY4FJWWN0N6U","A2B9U0K6S1GIBG","Submitted","Wed May 19 10:38:43 PDT 2021","Wed May 19 10:38:56 PDT 2021","Wed May 26 10:38:56 PDT 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"371DNNCG442858B65TY798PSETV8TH","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","37UQDCYH6XVM4686QLBHKAD5D1BV77","A3I9FTHSULHPYS","Submitted","Wed May 19 10:17:57 PDT 2021","Wed May 19 10:18:05 PDT 2021","Wed May 26 10:18:05 PDT 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"371DNNCG442858B65TY798PSETV8TH","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3BEFOD78W6T6VWWEAVCJU2AIV6B4MH","A23WTODPHXZ68Y","Submitted","Wed May 19 10:21:18 PDT 2021","Wed May 19 10:21:36 PDT 2021","Wed May 26 10:21:36 PDT 2021","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"371DNNCG442858B65TY798PSETV8TH","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3E13VNJ1NNV37E942YVP4BWY2DSI1D","A1I0LYDWQ5B7Z5","Submitted","Wed May 19 10:41:25 PDT 2021","Wed May 19 10:43:25 PDT 2021","Wed May 26 10:43:25 PDT 2021","","","","120","100% (3/3)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"371DNNCG442858B65TY798PSETV8TH","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3FE7TXL1LINNDXFJYA0CIWXPLT92Q3","A24UW5LJPVNWA9","Submitted","Wed May 19 10:14:13 PDT 2021","Wed May 19 10:14:32 PDT 2021","Wed May 26 10:14:32 PDT 2021","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"371DNNCG442858B65TY798PSETV8TH","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3GM6G9ZBKNXQCHB4PWDR2AMAB53TMD","AKGUW9H0O6CDA","Submitted","Wed May 19 10:42:04 PDT 2021","Wed May 19 10:42:15 PDT 2021","Wed May 26 10:42:15 PDT 2021","","","","11","0% (0/5)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence A"
"371DNNCG442858B65TY798PSETV8TH","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3JMSRU9HQIU7DLNGDTPNQK5MZOCVEQ","A2UIGDOLX5RV95","Submitted","Wed May 19 10:12:03 PDT 2021","Wed May 19 10:13:36 PDT 2021","Wed May 26 10:13:36 PDT 2021","","","","93","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence A"
"371DNNCG442858B65TY798PSETV8TH","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3NAPMVF0ZWFD7FA42BR6I5GUG3U27I","ADVCIFLB5A9B","Submitted","Wed May 19 10:38:55 PDT 2021","Wed May 19 10:39:04 PDT 2021","Wed May 26 10:39:04 PDT 2021","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"371DNNCG442858B65TY798PSETV8TH","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3R2UR8A0IAGLT1507MT1JHWLJ1RXO0","A3U7KCX5530RT4","Submitted","Wed May 19 10:14:04 PDT 2021","Wed May 19 10:14:09 PDT 2021","Wed May 26 10:14:09 PDT 2021","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"371DNNCG442858B65TY798PSETV8TH","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3SB4CE2TJVVWRXBZX3OJIMCGUKOAXF","A30VLAIIJIG5IS","Submitted","Wed May 19 10:14:34 PDT 2021","Wed May 19 10:14:45 PDT 2021","Wed May 26 10:14:45 PDT 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","1901","However , the sides are generous and very dry.","They have the worst customer service and the prices are not reasonable.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Present","Negative","Plural","Sentence B"
"3G57RS03HH5VYRYROG78W16BCQH25H","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3180JW2OT4CYQ7UTL3I1J2OFR8MJ58","A2B9U0K6S1GIBG","Submitted","Wed May 19 10:42:08 PDT 2021","Wed May 19 10:42:15 PDT 2021","Wed May 26 10:42:15 PDT 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","1902","This is not acceptable.","All of them are.","2021-Apr-27-09:53:10_6000_1","2021-Apr-26-12:28:06_6000_1","Present","Negative","Neutral","Sentence B"
"3G57RS03HH5VYRYROG78W16BCQH25H","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","36H9ULYP62UQS4NIRFVA5EFSG2LFJ8","A3U7KCX5530RT4","Submitted","Wed May 19 10:13:31 PDT 2021","Wed May 19 10:13:35 PDT 2021","Wed May 26 10:13:35 PDT 2021","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","1902","This is not acceptable.","All of them are.","2021-Apr-27-09:53:10_6000_1","2021-Apr-26-12:28:06_6000_1","Present","Negative","Neutral","Sentence A"
"3G57RS03HH5VYRYROG78W16BCQH25H","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","39ASUFLU6X7ZHASBD8Q5E527FZOEXG","A2JJIYN79SQWT7","Submitted","Wed May 19 10:19:12 PDT 2021","Wed May 19 10:19:18 PDT 2021","Wed May 26 10:19:18 PDT 2021","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","1902","This is not acceptable.","All of them are.","2021-Apr-27-09:53:10_6000_1","2021-Apr-26-12:28:06_6000_1","Present","Negative","Neutral","Sentence A"
"3G57RS03HH5VYRYROG78W16BCQH25H","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3CN4LGXD5XO6PDLSTY0UOXXP4GYY4A","ADVCIFLB5A9B","Submitted","Wed May 19 10:39:12 PDT 2021","Wed May 19 10:39:19 PDT 2021","Wed May 26 10:39:19 PDT 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","1902","This is not acceptable.","All of them are.","2021-Apr-27-09:53:10_6000_1","2021-Apr-26-12:28:06_6000_1","Present","Negative","Neutral","Sentence A"
"3G57RS03HH5VYRYROG78W16BCQH25H","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3GFK2QRXX9HKWRUSS21G8SINT4K5WE","AKGUW9H0O6CDA","Submitted","Wed May 19 10:20:31 PDT 2021","Wed May 19 10:20:43 PDT 2021","Wed May 26 10:20:43 PDT 2021","","","","12","0% (0/5)","0% (0/0)","0% (0/0)","1902","This is not acceptable.","All of them are.","2021-Apr-27-09:53:10_6000_1","2021-Apr-26-12:28:06_6000_1","Present","Negative","Neutral","Sentence A"
"3G57RS03HH5VYRYROG78W16BCQH25H","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3GNA64GUZE4FCUY6GT2AG3015355QC","AR8O1107OAW4V","Submitted","Wed May 19 10:25:16 PDT 2021","Wed May 19 10:27:16 PDT 2021","Wed May 26 10:27:16 PDT 2021","","","","120","0% (0/0)","0% (0/0)","0% (0/0)","1902","This is not acceptable.","All of them are.","2021-Apr-27-09:53:10_6000_1","2021-Apr-26-12:28:06_6000_1","Present","Negative","Neutral","Sentence B"
"3G57RS03HH5VYRYROG78W16BCQH25H","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3KKG4CDWKIYROCDKLM8EPG4YV7049E","A3I9FTHSULHPYS","Submitted","Wed May 19 10:13:03 PDT 2021","Wed May 19 10:13:11 PDT 2021","Wed May 26 10:13:11 PDT 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","1902","This is not acceptable.","All of them are.","2021-Apr-27-09:53:10_6000_1","2021-Apr-26-12:28:06_6000_1","Present","Negative","Neutral","Sentence A"
"3G57RS03HH5VYRYROG78W16BCQH25H","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3NGMS9VZTLIAN21M8P4PQGN0NVGFFH","A3HBMPB74FWI1","Submitted","Wed May 19 10:35:18 PDT 2021","Wed May 19 10:35:24 PDT 2021","Wed May 26 10:35:24 PDT 2021","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","1902","This is not acceptable.","All of them are.","2021-Apr-27-09:53:10_6000_1","2021-Apr-26-12:28:06_6000_1","Present","Negative","Neutral","Sentence A"
"3G57RS03HH5VYRYROG78W16BCQH25H","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3QRYMNZ7FYHWUZW41XSRFPBAGVBNT5","A2KRWSCXNUNMAJ","Submitted","Wed May 19 10:37:58 PDT 2021","Wed May 19 10:41:15 PDT 2021","Wed May 26 10:41:15 PDT 2021","","","","197","0% (0/0)","0% (0/0)","0% (0/0)","1902","This is not acceptable.","All of them are.","2021-Apr-27-09:53:10_6000_1","2021-Apr-26-12:28:06_6000_1","Present","Negative","Neutral","Sentence A"
"3G57RS03HH5VYRYROG78W16BCQH25H","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:47 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:47 PDT 2021","","","3S4AW7T80BIMPEETAJB4UPVTV1NL4Y","ATG26IZHQX5H8","Submitted","Wed May 19 10:25:51 PDT 2021","Wed May 19 10:25:56 PDT 2021","Wed May 26 10:25:56 PDT 2021","","","","5","100% (1/1)","0% (0/0)","0% (0/0)","1902","This is not acceptable.","All of them are.","2021-Apr-27-09:53:10_6000_1","2021-Apr-26-12:28:06_6000_1","Present","Negative","Neutral","Sentence A"
"3J9UN9O9J3SW9GAYYV7OENW1XTSJ00","3LJ9P5KQ15F7A6B7CP2HS16M76MYTD","Compare Naturalness of Sentences","Pick the more relevant machine-generated sentence for naturalness related to business reviews","text, classification, comparison, naturalness, fluency","$0.02","Wed May 19 10:07:50 PDT 2021","10","BatchId:4447602;OriginalHitTemplateId:928390905;","600","604800","Wed May 26 10:07:50 PDT 2021","","","37M28K1J0QDVWD6AGZ9IRD41JMFJA6","A2B9U0K6S1GIBG","Submitted","Wed May 19 10:27:42 PDT 2021","Wed May 19 10:27:49 PDT 2021","Wed May 26 10:27:49 PDT 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","1500","So , i was very disappointed with this.","The food was ok , but the service was horrible.","2021-Apr-26-12:28:06_6000_1","2021-Apr-27-09:53:10_6000_1","Past","Negative","Singular","Sentence B"
